,cum_distance,delta_distance,feed_rate,flow_rate,pressure,rpm,run_id,time,total_distance,wob
0,0.0,0.0,0.8,0.0,1.2,36.0,31603,2015-11-04 14:58:53,0.0,9276.0
1,0.0,0.0,0.0,0.0,1.2,72.0,31603,2015-11-04 14:58:57,0.0,9235.0
2,0.0,0.0,0.4,0.0,1.2,0.0,31604,2015-11-04 15:10:42,0.0,11458.0
3,0.0,0.0,0.0,0.0,1.2,66.0,31604,2015-11-04 15:10:45,0.0,11497.0
4,0.0,0.0,0.5,0.0,1.2,0.0,31605,2015-11-04 15:31:05,0.0,12802.0
5,0.0,0.0,0.0,0.0,1.2,66.0,31605,2015-11-04 15:31:08,0.0,12880.0
6,0.0,0.0,0.1,0.0,1.2,0.0,31606,2015-11-04 16:49:36,0.0,18902.0
7,0.0,0.0,0.0,0.0,1.2,66.0,31606,2015-11-04 16:49:39,0.0,19059.0
8,0.0,0.0,0.0,22.6,17.5,72.0,31607,2015-11-05 00:07:30,0.0,3103.0
9,10.2,10.2,9.3,16.7,11.6,72.0,31607,2015-11-05 00:08:30,10.2,415.0
10,21.3,11.100000000000001,11.0,16.0,10.5,72.0,31607,2015-11-05 00:09:30,21.3,315.0
11,32.3,10.999999999999996,11.0,15.9,10.0,72.0,31607,2015-11-05 00:10:30,32.3,372.0
12,43.7,11.400000000000006,11.0,15.9,9.5,72.0,31607,2015-11-05 00:11:30,43.7,428.0
13,54.9,11.199999999999996,11.1,15.9,8.9,72.0,31607,2015-11-05 00:12:30,54.9,698.0
14,66.1,11.199999999999996,11.2,14.4,7.1,71.0,31607,2015-11-05 00:13:30,66.1,736.0
15,77.3,11.200000000000003,11.2,14.1,6.3,72.0,31607,2015-11-05 00:14:30,77.3,1354.0
16,84.6,7.299999999999997,7.3,14.1,6.0,72.0,31607,2015-11-05 00:15:30,84.6,1029.0
17,90.0,5.400000000000006,5.3,14.1,5.9,72.0,31607,2015-11-05 00:16:30,90.0,648.0
18,95.5,5.5,5.3,14.1,5.5,72.0,31607,2015-11-05 00:17:30,95.5,921.0
19,100.5,5.0,5.2,14.1,5.3,72.0,31607,2015-11-05 00:18:30,100.5,2148.0
20,101.5,1.0,1.2,14.1,5.0,72.0,31607,2015-11-05 00:19:20,101.5,8917.0
21,0.0,0.0,0.0,23.7,22.5,108.0,31608,2015-11-05 00:35:21,101.5,4055.0
22,1.0,1.0,0.9,20.6,22.2,108.0,31608,2015-11-05 00:36:21,102.5,1357.0
23,2.2,1.2000000000000002,1.1,16.2,18.5,109.0,31608,2015-11-05 00:37:21,103.7,894.0
24,2.9,0.6999999999999997,0.6,16.2,18.5,108.0,31608,2015-11-05 00:38:21,104.4,1306.0
25,3.6,0.7000000000000002,0.7,16.3,18.4,109.0,31608,2015-11-05 00:39:21,105.10000000000001,1529.0
26,4.3,0.6999999999999997,0.6,15.0,17.3,109.0,31608,2015-11-05 00:40:21,105.80000000000001,1460.0
27,4.9,0.6000000000000005,0.6,14.8,17.2,111.0,31608,2015-11-05 00:41:21,106.4,1426.0
28,5.6,0.6999999999999993,0.6,14.8,16.5,119.0,31608,2015-11-05 00:42:21,107.10000000000001,1221.0
29,6.2,0.6000000000000005,0.6,14.9,16.4,118.0,31608,2015-11-05 00:43:21,107.7,1395.0
30,6.9,0.7000000000000002,0.6,14.8,16.4,120.0,31608,2015-11-05 00:44:21,108.4,1347.0
31,7.5,0.5999999999999996,0.5,14.9,16.5,119.0,31608,2015-11-05 00:45:21,109.0,968.0
32,8.1,0.5999999999999996,0.6,14.9,16.6,120.0,31608,2015-11-05 00:46:21,109.6,1213.0
33,8.7,0.5999999999999996,0.5,14.9,16.6,119.0,31608,2015-11-05 00:47:21,110.19999999999999,1177.0
34,9.3,0.6000000000000014,0.5,14.9,16.2,120.0,31608,2015-11-05 00:48:21,110.79999999999998,991.0
35,9.9,0.5999999999999996,0.5,14.9,16.2,120.0,31608,2015-11-05 00:49:21,111.39999999999998,935.0
36,10.5,0.5999999999999996,0.5,14.9,16.2,119.0,31608,2015-11-05 00:50:21,111.99999999999997,655.0
37,11.0,0.5,0.5,14.9,16.2,119.0,31608,2015-11-05 00:51:21,112.49999999999997,962.0
38,11.6,0.5999999999999996,0.5,14.9,16.2,120.0,31608,2015-11-05 00:52:21,113.09999999999997,583.0
39,12.2,0.5999999999999996,0.5,14.9,16.2,120.0,31608,2015-11-05 00:53:21,113.69999999999996,818.0
40,12.8,0.6000000000000014,0.5,14.7,16.2,119.0,31608,2015-11-05 00:54:21,114.29999999999995,862.0
41,13.3,0.5,0.5,14.9,16.2,119.0,31608,2015-11-05 00:55:21,114.79999999999995,426.0
42,13.9,0.5999999999999996,0.5,14.9,16.2,117.0,31608,2015-11-05 00:56:21,115.39999999999995,809.0
43,14.5,0.5999999999999996,0.5,14.9,16.1,119.0,31608,2015-11-05 00:57:21,115.99999999999994,811.0
44,15.0,0.5,0.5,14.9,15.9,118.0,31608,2015-11-05 00:58:21,116.49999999999994,1541.0
45,15.6,0.5999999999999996,0.5,14.9,15.8,118.0,31608,2015-11-05 00:59:21,117.09999999999994,1087.0
46,16.1,0.5000000000000018,0.5,15.0,15.9,113.0,31608,2015-11-05 01:00:21,117.59999999999994,1776.0
47,16.7,0.5999999999999979,0.5,14.9,15.9,108.0,31608,2015-11-05 01:01:21,118.19999999999993,1424.0
48,17.2,0.5,0.5,14.9,15.9,108.0,31608,2015-11-05 01:02:21,118.69999999999993,1725.0
49,17.8,0.6000000000000014,0.5,14.9,15.7,108.0,31608,2015-11-05 01:03:21,119.29999999999993,978.0
50,18.3,0.5,0.5,14.9,15.0,108.0,31608,2015-11-05 01:04:21,119.79999999999993,1673.0
51,18.9,0.5999999999999979,0.5,15.0,15.4,108.0,31608,2015-11-05 01:05:21,120.39999999999992,1204.0
52,19.4,0.5,0.5,15.0,15.5,108.0,31608,2015-11-05 01:06:21,120.89999999999992,1259.0
53,20.0,0.6000000000000014,0.5,14.9,15.6,108.0,31608,2015-11-05 01:07:21,121.49999999999991,534.0
54,20.6,0.6000000000000014,0.5,15.0,15.5,108.0,31608,2015-11-05 01:08:21,122.09999999999991,1224.0
55,21.1,0.5,0.5,15.0,15.5,108.0,31608,2015-11-05 01:09:21,122.59999999999991,531.0
56,21.7,0.5999999999999979,0.5,15.0,15.3,108.0,31608,2015-11-05 01:10:21,123.1999999999999,1584.0
57,22.2,0.5,0.5,15.0,15.0,108.0,31608,2015-11-05 01:11:21,123.6999999999999,1309.0
58,22.7,0.5,0.5,15.0,15.1,108.0,31608,2015-11-05 01:12:21,124.1999999999999,1595.0
59,23.3,0.6000000000000014,0.5,14.9,14.9,108.0,31608,2015-11-05 01:13:21,124.7999999999999,2340.0
60,23.8,0.5,0.5,15.0,15.0,106.0,31608,2015-11-05 01:14:21,125.2999999999999,2009.0
61,24.4,0.5999999999999979,0.5,15.0,15.0,108.0,31608,2015-11-05 01:15:21,125.89999999999989,2609.0
62,24.9,0.5,0.5,15.1,15.0,108.0,31608,2015-11-05 01:16:21,126.39999999999989,2253.0
63,25.5,0.6000000000000014,0.5,15.1,14.9,108.0,31608,2015-11-05 01:17:21,126.99999999999989,1491.0
64,26.0,0.5,0.5,15.0,15.0,108.0,31608,2015-11-05 01:18:21,127.49999999999989,1909.0
65,26.6,0.6000000000000014,0.5,15.0,15.0,108.0,31608,2015-11-05 01:19:21,128.09999999999988,1324.0
66,27.1,0.5,0.5,15.0,15.0,108.0,31608,2015-11-05 01:20:21,128.59999999999988,954.0
67,27.7,0.5999999999999979,0.5,15.0,15.0,105.0,31608,2015-11-05 01:21:21,129.19999999999987,1672.0
68,28.2,0.5,0.5,15.0,15.0,108.0,31608,2015-11-05 01:22:21,129.69999999999987,650.0
69,28.8,0.6000000000000014,0.5,15.0,15.0,108.0,31608,2015-11-05 01:23:21,130.29999999999987,1419.0
70,29.4,0.5999999999999979,0.5,15.0,15.0,108.0,31608,2015-11-05 01:24:21,130.89999999999986,1177.0
71,29.9,0.5,0.5,15.0,14.8,108.0,31608,2015-11-05 01:25:21,131.39999999999986,972.0
72,30.5,0.6000000000000014,0.5,15.0,14.7,108.0,31608,2015-11-05 01:26:21,131.99999999999986,1491.0
73,31.1,0.6000000000000014,0.5,15.0,14.5,108.0,31608,2015-11-05 01:27:21,132.59999999999985,1108.0
74,31.6,0.5,0.5,15.0,14.5,108.0,31608,2015-11-05 01:28:21,133.09999999999985,2080.0
75,32.2,0.6000000000000014,0.5,15.1,14.4,108.0,31608,2015-11-05 01:29:21,133.69999999999985,1468.0
76,32.8,0.5999999999999943,0.5,15.0,14.5,108.0,31608,2015-11-05 01:30:21,134.29999999999984,2318.0
77,33.4,0.6000000000000014,0.5,15.0,14.4,108.0,31608,2015-11-05 01:31:21,134.89999999999984,2085.0
78,34.0,0.6000000000000014,0.5,15.1,14.5,108.0,31608,2015-11-05 01:32:21,135.49999999999983,2168.0
79,34.5,0.5,0.5,15.1,13.5,108.0,31608,2015-11-05 01:33:21,135.99999999999983,2962.0
80,35.1,0.6000000000000014,0.5,15.1,13.6,108.0,31608,2015-11-05 01:34:21,136.59999999999982,2569.0
81,35.6,0.5,0.5,15.1,13.7,108.0,31608,2015-11-05 01:35:21,137.09999999999982,3196.0
82,36.2,0.6000000000000014,0.5,15.1,13.7,108.0,31608,2015-11-05 01:36:21,137.69999999999982,3589.0
83,36.8,0.5999999999999943,0.5,15.1,13.7,108.0,31608,2015-11-05 01:37:21,138.2999999999998,3363.0
84,37.3,0.5,0.5,15.2,13.8,108.0,31608,2015-11-05 01:38:21,138.7999999999998,3719.0
85,37.9,0.6000000000000014,0.5,15.1,13.9,108.0,31608,2015-11-05 01:39:21,139.3999999999998,4337.0
86,38.5,0.6000000000000014,0.5,15.2,13.5,108.0,31608,2015-11-05 01:40:21,139.9999999999998,4556.0
87,38.8,0.29999999999999716,0.3,15.1,13.6,108.0,31608,2015-11-05 01:41:21,140.29999999999978,4163.0
88,35.7,-3.0999999999999943,-5.4,15.1,13.7,107.0,31608,2015-11-05 01:42:00,137.1999999999998,3068.0
89,0.0,0.0,0.0,24.0,25.0,120.0,31609,2015-11-05 04:11:56,137.1999999999998,2108.0
90,1.2,1.2,0.9,24.1,26.7,120.0,31609,2015-11-05 04:12:56,138.39999999999978,-1621.0
91,4.7,3.5,3.7,24.1,26.9,120.0,31609,2015-11-05 04:13:56,141.89999999999978,174.0
92,6.0,1.2999999999999998,1.2,24.1,27.7,120.0,31609,2015-11-05 04:14:56,143.1999999999998,1431.0
93,7.3,1.2999999999999998,1.2,24.1,27.8,120.0,31609,2015-11-05 04:15:56,144.4999999999998,2275.0
94,8.1,0.7999999999999998,0.8,18.5,22.2,104.0,31609,2015-11-05 04:16:56,145.2999999999998,2797.0
95,7.4,-0.6999999999999993,-0.9,17.2,22.0,132.0,31609,2015-11-05 04:17:56,144.59999999999982,3235.0
96,8.5,1.0999999999999996,1.0,17.2,22.0,113.0,31609,2015-11-05 04:18:56,145.69999999999982,3162.0
97,9.3,0.8000000000000007,0.8,17.2,22.1,120.0,31609,2015-11-05 04:19:56,146.49999999999983,3895.0
98,9.1,-0.20000000000000107,-0.2,17.3,22.2,138.0,31609,2015-11-05 04:20:56,146.29999999999984,4213.0
99,9.0,-0.09999999999999964,-0.2,17.3,22.3,163.0,31609,2015-11-05 04:21:56,146.19999999999985,4306.0
100,9.0,0.0,0.0,17.3,22.6,163.0,31609,2015-11-05 04:22:56,146.19999999999985,4795.0
101,9.6,0.5999999999999996,0.5,17.4,22.6,161.0,31609,2015-11-05 04:23:56,146.79999999999984,3681.0
102,10.2,0.5999999999999996,0.5,17.4,23.2,159.0,31609,2015-11-05 04:24:56,147.39999999999984,4195.0
103,10.8,0.6000000000000014,0.5,17.3,23.1,159.0,31609,2015-11-05 04:25:56,147.99999999999983,4240.0
104,11.3,0.5,0.5,17.3,23.4,157.0,31609,2015-11-05 04:26:56,148.49999999999983,4434.0
105,11.8,0.5,0.5,17.3,23.7,157.0,31609,2015-11-05 04:27:56,148.99999999999983,4714.0
106,12.3,0.5,0.4,17.3,23.9,157.0,31609,2015-11-05 04:28:56,149.49999999999983,4730.0
107,12.8,0.5,0.5,17.3,24.7,154.0,31609,2015-11-05 04:29:56,149.99999999999983,4694.0
108,13.3,0.5,0.5,17.4,24.9,144.0,31609,2015-11-05 04:30:56,150.49999999999983,3978.0
109,13.9,0.5999999999999996,0.5,17.4,25.0,144.0,31609,2015-11-05 04:31:56,151.09999999999982,3229.0
110,14.5,0.5999999999999996,0.5,17.4,25.0,144.0,31609,2015-11-05 04:32:56,151.69999999999982,3296.0
111,15.0,0.5,0.5,17.4,25.2,144.0,31609,2015-11-05 04:33:56,152.19999999999982,3374.0
112,15.6,0.5999999999999996,0.5,17.4,25.4,144.0,31609,2015-11-05 04:34:56,152.7999999999998,2968.0
113,16.1,0.5000000000000018,0.5,17.4,25.6,144.0,31609,2015-11-05 04:35:56,153.2999999999998,3138.0
114,16.6,0.5,0.5,17.4,25.4,144.0,31609,2015-11-05 04:36:56,153.7999999999998,3585.0
115,17.2,0.5999999999999979,0.5,17.4,25.7,144.0,31609,2015-11-05 04:37:56,154.3999999999998,3618.0
116,17.7,0.5,0.5,17.4,25.6,144.0,31609,2015-11-05 04:38:56,154.8999999999998,4009.0
117,18.2,0.5,0.5,17.5,25.7,144.0,31609,2015-11-05 04:39:56,155.3999999999998,4277.0
118,18.7,0.5,0.5,17.4,25.4,141.0,31609,2015-11-05 04:40:56,155.8999999999998,3821.0
119,19.3,0.6000000000000014,0.5,17.5,25.6,122.0,31609,2015-11-05 04:41:56,156.4999999999998,3928.0
120,19.9,0.5999999999999979,0.5,17.2,25.6,120.0,31609,2015-11-05 04:42:56,157.0999999999998,3680.0
121,20.4,0.5,0.5,16.5,24.0,120.0,31609,2015-11-05 04:43:56,157.5999999999998,4177.0
122,20.9,0.5,0.5,16.5,23.8,120.0,31609,2015-11-05 04:44:56,158.0999999999998,4664.0
123,21.5,0.6000000000000014,0.5,16.5,24.5,120.0,31609,2015-11-05 04:45:56,158.6999999999998,4165.0
124,22.0,0.5,0.5,16.5,24.4,120.0,31609,2015-11-05 04:46:56,159.1999999999998,4420.0
125,22.5,0.5,0.5,16.5,24.6,120.0,31609,2015-11-05 04:47:56,159.6999999999998,3896.0
126,23.1,0.6000000000000014,0.5,16.5,24.1,120.0,31609,2015-11-05 04:48:56,160.29999999999978,3733.0
127,23.6,0.5,0.5,16.5,24.3,120.0,31609,2015-11-05 04:49:56,160.79999999999978,3936.0
128,24.1,0.5,0.5,16.5,24.6,120.0,31609,2015-11-05 04:50:56,161.29999999999978,4237.0
129,24.7,0.5999999999999979,0.5,16.5,24.7,120.0,31609,2015-11-05 04:51:56,161.89999999999978,4186.0
130,25.2,0.5,0.5,16.5,24.6,120.0,31609,2015-11-05 04:52:56,162.39999999999978,3735.0
131,25.8,0.6000000000000014,0.5,16.5,24.7,120.0,31609,2015-11-05 04:53:56,162.99999999999977,3113.0
132,26.3,0.5,0.5,16.5,24.8,120.0,31609,2015-11-05 04:54:56,163.49999999999977,2554.0
133,26.8,0.5,0.5,16.5,24.6,120.0,31609,2015-11-05 04:55:56,163.99999999999977,2455.0
134,27.4,0.5999999999999979,0.5,16.5,24.6,120.0,31609,2015-11-05 04:56:56,164.59999999999977,2740.0
135,27.9,0.5,0.5,16.5,24.5,120.0,31609,2015-11-05 04:57:56,165.09999999999977,2178.0
136,28.5,0.6000000000000014,0.5,16.5,24.3,120.0,31609,2015-11-05 04:58:56,165.69999999999976,2114.0
137,29.0,0.5,0.5,16.5,24.6,120.0,31609,2015-11-05 04:59:56,166.19999999999976,2679.0
138,29.5,0.5,0.5,16.5,24.7,120.0,31609,2015-11-05 05:00:56,166.69999999999976,2571.0
139,30.1,0.6000000000000014,0.5,16.5,24.2,120.0,31609,2015-11-05 05:01:56,167.29999999999976,2648.0
140,30.7,0.5999999999999979,0.5,16.5,23.5,120.0,31609,2015-11-05 05:02:56,167.89999999999975,3005.0
141,31.2,0.5,0.5,16.5,23.3,120.0,31609,2015-11-05 05:03:56,168.39999999999975,3080.0
142,31.7,0.5,0.5,16.5,23.3,120.0,31609,2015-11-05 05:04:56,168.89999999999975,2856.0
143,32.3,0.5999999999999979,0.5,16.5,23.6,120.0,31609,2015-11-05 05:05:56,169.49999999999974,3503.0
144,32.8,0.5,0.5,16.5,23.5,120.0,31609,2015-11-05 05:06:56,169.99999999999974,3574.0
145,33.4,0.6000000000000014,0.5,16.5,23.9,120.0,31609,2015-11-05 05:07:56,170.59999999999974,3591.0
146,33.9,0.5,0.5,16.5,23.0,120.0,31609,2015-11-05 05:08:56,171.09999999999974,3980.0
147,34.5,0.6000000000000014,0.5,16.5,23.3,120.0,31609,2015-11-05 05:09:56,171.69999999999973,3514.0
148,35.0,0.5,0.5,16.5,23.6,120.0,31609,2015-11-05 05:10:56,172.19999999999973,3623.0
149,35.6,0.6000000000000014,0.5,16.5,23.7,120.0,31609,2015-11-05 05:11:56,172.79999999999973,3947.0
150,36.1,0.5,0.5,16.5,23.3,120.0,31609,2015-11-05 05:12:56,173.29999999999973,3612.0
151,36.7,0.6000000000000014,0.5,16.5,23.6,120.0,31609,2015-11-05 05:13:56,173.89999999999972,3745.0
152,37.3,0.5999999999999943,0.5,16.3,23.7,120.0,31609,2015-11-05 05:14:56,174.49999999999972,4248.0
153,37.8,0.5,0.5,16.3,23.3,120.0,31609,2015-11-05 05:15:56,174.99999999999972,4387.0
154,38.4,0.6000000000000014,0.5,16.5,23.2,119.0,31609,2015-11-05 05:16:56,175.5999999999997,4120.0
155,38.9,0.5,0.5,16.5,23.6,110.0,31609,2015-11-05 05:17:56,176.0999999999997,4945.0
156,37.9,-1.0,-1.0,16.5,23.5,125.0,31609,2015-11-05 05:18:56,175.0999999999997,3932.0
157,38.6,0.7000000000000028,0.6,16.5,23.0,102.0,31609,2015-11-05 05:19:56,175.79999999999973,3103.0
158,39.1,0.5,0.4,16.5,23.4,96.0,31609,2015-11-05 05:20:56,176.29999999999973,3856.0
159,39.5,0.3999999999999986,0.4,16.5,23.2,96.0,31609,2015-11-05 05:21:56,176.69999999999973,4216.0
160,40.0,0.5,0.4,16.5,23.4,96.0,31609,2015-11-05 05:22:56,177.19999999999973,4932.0
161,40.4,0.3999999999999986,0.4,16.5,23.9,96.0,31609,2015-11-05 05:23:56,177.59999999999974,4348.0
162,40.8,0.3999999999999986,0.4,16.5,23.8,96.0,31609,2015-11-05 05:24:56,177.99999999999974,4241.0
163,41.2,0.4000000000000057,0.4,16.5,24.2,96.0,31609,2015-11-05 05:25:56,178.39999999999975,5267.0
164,41.6,0.3999999999999986,0.3,16.5,24.5,96.0,31609,2015-11-05 05:26:56,178.79999999999976,5143.0
165,42.0,0.3999999999999986,0.4,16.5,24.1,96.0,31609,2015-11-05 05:27:56,179.19999999999976,4524.0
166,42.4,0.3999999999999986,0.4,16.5,24.4,97.0,31609,2015-11-05 05:28:56,179.59999999999977,5186.0
167,42.8,0.3999999999999986,0.3,16.5,24.5,98.0,31609,2015-11-05 05:29:56,179.99999999999977,4583.0
168,43.2,0.4000000000000057,0.4,16.5,24.4,95.0,31609,2015-11-05 05:30:56,180.39999999999978,4010.0
169,43.6,0.3999999999999986,0.4,16.5,24.3,99.0,31609,2015-11-05 05:31:56,180.79999999999978,4955.0
170,44.0,0.3999999999999986,0.3,16.5,24.7,98.0,31609,2015-11-05 05:32:56,181.1999999999998,4929.0
171,44.3,0.29999999999999716,0.3,16.5,24.4,98.0,31609,2015-11-05 05:33:56,181.49999999999977,4640.0
172,44.6,0.30000000000000426,0.2,16.5,24.8,99.0,31609,2015-11-05 05:34:56,181.79999999999978,5116.0
173,44.9,0.29999999999999716,0.2,16.5,24.4,100.0,31609,2015-11-05 05:35:56,182.0999999999998,4171.0
174,45.2,0.30000000000000426,0.2,16.5,24.9,102.0,31609,2015-11-05 05:36:56,182.3999999999998,5351.0
175,45.5,0.29999999999999716,0.2,16.5,24.5,106.0,31609,2015-11-05 05:37:56,182.69999999999982,4261.0
176,45.8,0.29999999999999716,0.3,16.5,24.8,106.0,31609,2015-11-05 05:38:56,182.99999999999983,5392.0
177,46.1,0.30000000000000426,0.2,16.5,24.2,107.0,31609,2015-11-05 05:39:56,183.29999999999984,4892.0
178,46.4,0.29999999999999716,0.2,16.5,23.2,89.0,31609,2015-11-05 05:40:56,183.59999999999985,4795.0
179,44.8,-1.6000000000000014,-1.2,16.5,23.6,97.0,31609,2015-11-05 05:41:56,181.99999999999986,4032.0
180,45.2,0.4000000000000057,0.3,16.5,24.3,108.0,31609,2015-11-05 05:42:56,182.39999999999986,3290.0
181,45.6,0.3999999999999986,0.3,16.5,24.2,108.0,31609,2015-11-05 05:43:56,182.79999999999987,4108.0
182,45.9,0.29999999999999716,0.3,16.5,24.5,108.0,31609,2015-11-05 05:44:56,183.09999999999985,3464.0
183,46.3,0.3999999999999986,0.3,16.5,24.2,108.0,31609,2015-11-05 05:45:56,183.49999999999986,3726.0
184,46.6,0.30000000000000426,0.3,16.5,23.8,108.0,31609,2015-11-05 05:46:56,183.79999999999987,4513.0
185,47.0,0.3999999999999986,0.3,16.5,24.2,108.0,31609,2015-11-05 05:47:56,184.19999999999987,4248.0
186,47.4,0.3999999999999986,0.4,16.5,23.9,108.0,31609,2015-11-05 05:48:56,184.59999999999988,3560.0
187,47.8,0.3999999999999986,0.3,16.5,24.3,108.0,31609,2015-11-05 05:49:56,184.9999999999999,3839.0
188,48.2,0.4000000000000057,0.3,16.5,24.1,108.0,31609,2015-11-05 05:50:56,185.3999999999999,2283.0
189,48.6,0.3999999999999986,0.4,16.5,24.7,108.0,31609,2015-11-05 05:51:56,185.7999999999999,2958.0
190,48.9,0.29999999999999716,0.3,16.5,24.3,108.0,31609,2015-11-05 05:52:56,186.0999999999999,1983.0
191,49.3,0.3999999999999986,0.4,16.5,24.5,108.0,31609,2015-11-05 05:53:56,186.49999999999991,2200.0
192,49.7,0.4000000000000057,0.3,16.5,24.2,108.0,31609,2015-11-05 05:54:56,186.89999999999992,1565.0
193,50.2,0.5,0.4,16.5,24.5,108.0,31609,2015-11-05 05:55:56,187.39999999999992,1688.0
194,50.6,0.3999999999999986,0.3,16.4,24.7,108.0,31609,2015-11-05 05:56:56,187.79999999999993,1501.0
195,51.0,0.3999999999999986,0.4,16.5,24.4,108.0,31609,2015-11-05 05:57:56,188.19999999999993,1066.0
196,51.3,0.29999999999999716,0.4,16.5,23.6,108.0,31609,2015-11-05 05:58:56,188.49999999999994,1934.0
197,51.7,0.4000000000000057,0.3,16.5,23.0,108.0,31609,2015-11-05 05:59:56,188.89999999999995,1212.0
198,52.1,0.3999999999999986,0.4,16.4,23.3,108.0,31609,2015-11-05 06:00:56,189.29999999999995,1588.0
199,52.5,0.3999999999999986,0.3,16.4,23.6,108.0,31609,2015-11-05 06:01:56,189.69999999999996,2102.0
200,52.9,0.3999999999999986,0.3,16.4,23.9,108.0,31609,2015-11-05 06:02:56,190.09999999999997,1101.0
201,53.3,0.3999999999999986,0.4,16.4,23.8,108.0,31609,2015-11-05 06:03:56,190.49999999999997,1648.0
202,53.7,0.4000000000000057,0.3,16.4,23.6,108.0,31609,2015-11-05 06:04:56,190.89999999999998,2002.0
203,54.1,0.3999999999999986,0.3,16.4,23.5,108.0,31609,2015-11-05 06:05:56,191.29999999999998,1109.0
204,54.5,0.3999999999999986,0.4,16.4,23.4,108.0,31609,2015-11-05 06:06:56,191.7,2055.0
205,54.8,0.29999999999999716,0.3,16.2,23.5,108.0,31609,2015-11-05 06:07:56,192.0,1745.0
206,55.2,0.4000000000000057,0.3,16.4,23.5,108.0,31609,2015-11-05 06:08:56,192.4,1241.0
207,55.6,0.3999999999999986,0.3,16.4,23.6,108.0,31609,2015-11-05 06:09:56,192.8,2129.0
208,56.0,0.3999999999999986,0.3,16.4,23.7,108.0,31609,2015-11-05 06:10:56,193.20000000000002,2005.0
209,56.3,0.29999999999999716,0.3,16.4,23.4,108.0,31609,2015-11-05 06:11:56,193.5,1229.0
210,56.7,0.4000000000000057,0.3,16.3,23.1,108.0,31609,2015-11-05 06:12:56,193.9,1728.0
211,57.1,0.3999999999999986,0.3,16.3,23.1,108.0,31609,2015-11-05 06:13:56,194.3,2117.0
212,57.5,0.3999999999999986,0.3,16.3,22.8,106.0,31609,2015-11-05 06:14:56,194.70000000000002,1180.0
213,57.8,0.29999999999999716,0.3,16.3,23.1,108.0,31609,2015-11-05 06:15:56,195.0,1451.0
214,58.2,0.4000000000000057,0.3,16.4,22.9,108.0,31609,2015-11-05 06:16:56,195.4,1951.0
215,58.6,0.3999999999999986,0.3,16.3,23.2,108.0,31609,2015-11-05 06:17:56,195.8,1005.0
216,59.0,0.3999999999999986,0.3,16.4,22.6,108.0,31609,2015-11-05 06:18:56,196.20000000000002,1107.0
217,59.4,0.3999999999999986,0.3,16.3,22.1,108.0,31609,2015-11-05 06:19:56,196.60000000000002,1789.0
218,59.7,0.30000000000000426,0.3,16.3,22.3,108.0,31609,2015-11-05 06:20:56,196.90000000000003,894.0
219,60.2,0.5,0.3,16.3,22.2,108.0,31609,2015-11-05 06:21:56,197.40000000000003,1769.0
220,60.5,0.29999999999999716,0.3,16.3,22.7,106.0,31609,2015-11-05 06:22:56,197.70000000000005,1788.0
221,60.9,0.3999999999999986,0.3,16.3,22.5,108.0,31609,2015-11-05 06:23:56,198.10000000000005,1119.0
222,61.3,0.3999999999999986,0.4,16.3,22.9,108.0,31609,2015-11-05 06:24:56,198.50000000000006,2007.0
223,61.7,0.4000000000000057,0.3,16.3,22.9,108.0,31609,2015-11-05 06:25:56,198.90000000000006,1529.0
224,62.1,0.3999999999999986,0.3,16.3,22.5,108.0,31609,2015-11-05 06:26:56,199.30000000000007,1111.0
225,62.4,0.29999999999999716,0.3,16.3,22.4,108.0,31609,2015-11-05 06:27:56,199.60000000000008,2055.0
226,62.8,0.3999999999999986,0.3,16.3,22.2,108.0,31609,2015-11-05 06:28:56,200.00000000000009,1231.0
227,63.2,0.4000000000000057,0.3,16.3,22.2,108.0,31609,2015-11-05 06:29:56,200.4000000000001,1083.0
228,63.6,0.3999999999999986,0.3,16.3,22.1,108.0,31609,2015-11-05 06:30:56,200.8000000000001,2033.0
229,64.0,0.3999999999999986,0.3,16.3,21.8,107.0,31609,2015-11-05 06:31:56,201.2000000000001,1076.0
230,64.4,0.4000000000000057,0.3,16.3,22.0,108.0,31609,2015-11-05 06:32:56,201.6000000000001,1541.0
231,64.8,0.3999999999999915,0.3,16.3,22.1,108.0,31609,2015-11-05 06:33:56,202.0000000000001,1866.0
232,65.1,0.29999999999999716,0.3,16.3,21.8,108.0,31609,2015-11-05 06:34:56,202.30000000000013,891.0
233,65.5,0.4000000000000057,0.3,16.3,22.2,108.0,31609,2015-11-05 06:35:56,202.70000000000013,1612.0
234,65.9,0.4000000000000057,0.3,16.3,22.0,108.0,31609,2015-11-05 06:36:56,203.10000000000014,1543.0
235,66.3,0.3999999999999915,0.3,16.3,22.3,108.0,31609,2015-11-05 06:37:56,203.5000000000001,656.0
236,66.7,0.4000000000000057,0.3,16.3,22.1,109.0,31609,2015-11-05 06:38:56,203.90000000000012,1574.0
237,67.1,0.3999999999999915,0.3,16.3,22.0,108.0,31609,2015-11-05 06:39:56,204.30000000000013,1518.0
238,67.4,0.30000000000001137,0.3,16.3,22.1,108.0,31609,2015-11-05 06:40:56,204.60000000000014,933.0
239,67.8,0.3999999999999915,0.4,16.3,22.0,108.0,31609,2015-11-05 06:41:56,205.0000000000001,1474.0
240,68.3,0.5,0.4,16.3,22.1,108.0,31609,2015-11-05 06:42:56,205.5000000000001,1032.0
